preco;quartos;suites;vagas;area;bairro;tipo;cidade;url;descricao;caracteristica
350000;3;0;1;104;Zona Norte;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+zona-norte+pelotas+rs+104m2/ID-16437923/?paginaoferta=10;Apartamento a venda em Pelotas. Proximo ao Clube Paulista, 4o andar sem elevador, hall de entrada, 3 dormitorios, sala 2 ambientes com lareira, copa/cozinha com churrasqueira, banheiro social, despensa, sacada, revestimento em piso parquet, alarme, 1 vaga para carro com portao eletronico. Condominio fechado com interfone e cameras de seguranca. Estuda permuta por apartamento de menor valor.  Ver descricao completa;Andares: 4 |                   Caracteristicas do Imovel: Armario de Cozinha, Cozinha Grande, Despensa, Escada, Estuda Permuta, Janelas Grandes, Lareira, Piso de Madeira, Quarto/WC Empregada, Ventilacao Natural, Vista Panoramica, WC Empregada                  Caracteristicas das Areas Comuns: Churrasqueira, Hall de Entrada
320000;2;0;0;97;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+97m2/ID-17337830/?paginaoferta=10;Apartamento centralissimo- Proximo ao supermercado Nacional.  Ver descricao completa;Andares: 8 |                   Caracteristicas do Imovel: Cozinha Grande, Janelas Grandes, Sala Grande, Ventilacao Natural, WC Empregada                  Caracteristicas das Areas Comuns: Esquina, Hall de Entrada
550000;3;0;2;136;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+136m2/ID-16427560/?paginaoferta=10;Apto CENTRO 3 Dormitorios, Sala estar e jantar, Cozinha, area servico, 2 Banheiros, 2 vagas Garagem, Piso PARQUET/Porcelanato, 3 Ar Condicionados, Aquecedor, 2 Churrasqueiras, Grades, Cerca Eletrica, Alarme, Lareira, Sacada. Situado no Bairro Centro. Cidade Pelotas. Preco: R$ 550.000,00  Ver descricao completa;Caracteristicas do Imovel: Ar Condicionado, Area de Servico, Lareira, Sala de Jantar                  Caracteristicas das Areas Comuns: Churrasqueira
1450000;3;1;4;450;Laranjal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa-de-condominio+3-quartos+laranjal+pelotas+rs+450m2/ID-16954838/?paginaoferta=10;"Casa Maravilhosa em Condominio Fechado na Beira da Praia BAIXOU O VALOR! Terreno de 900 metros quadrados; Condominio Costa Doce; Casa de 450 metros quadrados; 3 quartos, sendo uma suite com closet Garagem para 4 carros; 2 churrasqueiras; Piso aquecido em toda casa; Piscina aquecida com sistema solar e agua salgada; Moveis planejados Florence; Central de gas; Condominio com 6 casas possui quadra poliesportiva; piscina, salao de festas, tudo isso com gurita de vigilancia. Aceita parte permuta em terrenos (residencial) Valor: R$ 1.700.000,00 Agende uma visita!! (53) 99152.6969 Creci/RS 56.279  Ver descricao completa";Andares: 2 |                   Caracteristicas do Imovel: Ar Condicionado, Armario de Cozinha, Closet, Cozinha Grande, Despensa, Escada, Gas Encanado, Isolamento Termico, Janelas Grandes, Lareira, Lavabo, Mobiliado, Moveis Planejados, Porcelanato, Quintal, Sala de Almoco, Sala de Jantar, Sala Grande, Ventilacao Natural                  Caracteristicas das Areas Comuns: Area de Lazer, Churrasqueira, Copa, Espaco Gourmet, Estacionamento Visitantes, Frente para o mar, Hall de Entrada, Piscina
670000;3;1;2;200;Vila Mariana;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+vl-mariana+pelotas+rs+200m2/ID-16427572/?paginaoferta=11;Casa VILA MARIANA 3 Dorm (1 Suite), Sala estar e jantar, Cozinha, Area servico, Escritorio, Lareira, Piscina, Varanda, Patio, Junker, Mesanino, Poco artesiano, 2 wcs, 2 vagas Garagem, Piso Tabua Corrida/Porcelanato, Teto rebaixado em gesso. Preco: R$ 670.000,00  Ver descricao completa;Caracteristicas do Imovel: Area de Servico, Escritorio, Lareira, Sala de Jantar                  Caracteristicas das Areas Comuns: Churrasqueira, Piscina
990000;3;1;2;217;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+217m2/ID-16427569/?paginaoferta=11;Ampla COBERTURA, na ANCHIETA com 3 Dormitorios (sendo 1 Suite), Sala estar e jantar, Escritorio, Cozinha Planejada, Varanda com vista panoramica, Lareira, Churrasqueira, Ar condicionado, 3 Banheiros, Elevador, 2 Vagas de Garagem, Salao de festas no apto., central de gas, Porcelanato. Preco: R$ 990.000,00  Ver descricao completa;Caracteristicas do Imovel: Ar Condicionado, Area de Servico, Escritorio, Lareira                  Caracteristicas das Areas Comuns: Churrasqueira
149000;3;0;1;70;Areal;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+areal+pelotas+rs+70m2/ID-13557214/?paginaoferta=11;VILLAGE CENTER I TERREO - 03 DORMITORIOS, SALA, COZINHA, BANHEIRO E AREA DE SERVICO, TODO GRADEADO. OTIMA POSICAO SOLAR R$149.000,00 CONDOMINIO FECHADO COM COMPORTARIA 24H, SALAO DE FESTAS, PLAYGROUND,SALAO DE FESTAS E AREA VERDE.  Ver descricao completa;
1290000;4;1;3;280;Baronesa;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+4-quartos+baronesa+pelotas+rs+280m2/ID-15801703/?paginaoferta=11;Sobrado de otima posicao solar (Leste/Oeste), 4 dormitorios sendo 1 suite, sala 2 ambientes com lareira, teto rebaixamento em gesso, sala de jantar, cozinha planejada, piscina termica com aquecimento solar, piso aquecido, 4 splits, piso porcelanato na parte social, tabua corrida(madeira ipe) nos dormitorios, amplo patio, 3 vagas para carros com portao eletronico e sistema de seguranca integrado com ronda, grade, alarme e cerca eletrica. Estuda permuta por terreno ou apartamento  Ver descricao completa;Andares: 2 |                   Caracteristicas do Imovel: Ar Condicionado, Armario de Cozinha, Closet, Escada, Estuda Permuta, Gas Encanado, Gesso - Sanca - Teto Rebaixado, Janelas Grandes, Laje, Lareira, Lavabo, Porcelanato, Sala de Jantar, Varanda, Ventilacao Natural                  Caracteristicas das Areas Comuns: Churrasqueira, Jardim, Piscina, Salao de Festas
620000;3;1;2;140;Areal;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+areal+pelotas+rs+140m2/ID-16737055/?paginaoferta=11;Apartamentos alto padrao, localizados proximo a Baronesa e Shopping Pelotas. Entrega em marco de 2018. A partir de R$620.000,00  Ver descricao completa;Andares: 4 |                   Caracteristicas do Imovel: Acessibilidade, Ambientes Integrados, Churrasqueira na Varanda, Gas Encanado, Gesso - Sanca - Teto Rebaixado, Janelas Grandes, Meio Andar, Muros e Grades, Porcelanato, Sala de Jantar, Sala Grande                  Caracteristicas das Areas Comuns: Churrasqueira, Salao de Festas
150000;2;0;1;47;Fragata;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+fragata+pelotas+rs+47m2/ID-12577679/?paginaoferta=12;Apto impecavel, Condominio Parque Velho, 2 dormitorios e demais dependencias, 3 andar, condominio fechado, portaria 24 horas.  Ver descricao completa;Andares: 3 |                   Caracteristicas do Imovel: Sala de Jantar                  Caracteristicas das Areas Comuns: Copa, Playground
975000;3;1;4;310;Colina da Sol;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+colina-da-sol+pelotas+rs+310m2/ID-15295593/?paginaoferta=12;Sobrado na Colina do Sol, 3 dormitorios sendo 1 suite, cozinha planejada, sala intima c/ lareira, sala 2 ambientes, escritorio, piso flutuante nos dormitorios, piso porcelanato na parte social, preparacao para piso aquecido e calefacao em todas as pecas, janelas com vidros duplos, amplo patio, 4 vagas para carros com portao eletronico e sistema de seguranca integrado com ronda, cerca eletrica e alarme. Estuda permuta por imovel ate R$750.000,00  Ver descricao completa;Andares: 2 |                   Caracteristicas do Imovel: Ambientes Integrados, Armario de Cozinha, Armario Embutido, Banheira, Blindex, Churrasqueira na Varanda, Closet, Cozinha Grande, Despensa, Escada, Escritorio, Estuda Permuta, Gas Encanado, Janelas Grandes, Laje, Lareira, Lavabo, Moveis Planejados, Muros e Grades, Piso Laminado, Porcelanato, Quarto/WC Empregada, Sala de Almoco, Sala de Jantar, Sala Grande, Varanda, Varanda Gourmet, Ventilacao Natural, WC Empregada                  Caracteristicas das Areas Comuns: Churrasqueira, Copa, Hall de Entrada, Jardim
350000;2;0;1;100;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+100m2/ID-17204517/?paginaoferta=12;Apto BARROSO, 100m2 com 2 Dormitorios, Salas de estar e jantar, Copa e Cozinha, Dependencia Empregada, Area servico, 2 Banheiros, 2 Elevadores, 1 Vaga de Garagem, Piso Laminado. Preco: R$ 350.000,00  Ver descricao completa;Caracteristicas do Imovel: Area de Servico, Despensa, Sala de Jantar
350000;2;0;2;77;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+77m2/ID-14807104/?paginaoferta=12;2 dormitorios,sala, banheiro, cozinha e area de servico fechada. Edificio com elevador, portaria 24 horas e salao de festas com churrasqueira  Ver descricao completa;Andares: 5 |                   Caracteristicas do Imovel: Blindex, Gas Encanado, Janelas de Aluminio, Porcelanato, Sala Grande                  Caracteristicas das Areas Comuns: Churrasqueira, Salao de Festas
650000;3;1;2;200;Laranjal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+laranjal+pelotas+rs+200m2/ID-8091917/?paginaoferta=12;EXCELENTE CASA TERREA NO BOUGAINVILLE, 3 dormitorios, 1 suite, sala de 2 ambientes, jantar, garagem fechada 2 carros, patio, Espaco gourmet. R$ 650.000,00. (CA-0476)  Ver descricao completa;
446000;3;1;1;150;Umuharama;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+umuharama+pelotas+rs+150m2/ID-16857705/?paginaoferta=12;Otimo sobrado, suite, lareira, sacada, estacionamento para 3 carros, portao eletronico, 3 ar condicionado, moveis planejados, piscina.  Ver descricao completa;Andares: 2 |                   Caracteristicas do Imovel: Ambientes Integrados, Ar Condicionado, Armario de Cozinha, Blindex, Cozinha Americana, Edicula, Escada, Janelas Grandes, Laje, Lareira, Moveis Planejados, Muros e Grades, Porcelanato, Quintal                  Caracteristicas das Areas Comuns: Churrasqueira, Piscina
165000;2;0;1;43;Areal;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+areal+pelotas+rs+43m2/ID-17138468/?paginaoferta=12;"Residencial Piazza Toscana Avenida Ferreira Viana, 2886, Areal, Pelotas Apartamento do Bloco 3, com 43,18 metros quadrados de area privativa. Possui 2 dormitorios, sala, cozinha, lavanderia e banheiro. O apartamento conta com alguns moveis planejados de excelente acabamento, box do banheiro em vidro, pia da cozinha em marmore, piso flutuante, armario e Split de 7.000 btus. Vaga de garagem na frente do bloco. Excelente posicao solar. O condominio possui excelente estrutura, com dez quiosques com churrasqueiras, dois saloes de festas, bicicletario, playground, portaria 24h com cameras de seguranca. Construcao de 2010; 4 apartamentos por andar; Condominio: R$ 230,00 IPTU:R$ 150,00 Valor: R$ 170.000,00 Agende uma visita!! (53) 99152.6969 Creci/RS 56.279  Ver descricao completa";Andares: 4 |                         Ano de Construcao: 2010                  Caracteristicas do Imovel: Ar Condicionado, Moveis Planejados                  Caracteristicas das Areas Comuns: Playground, Quadra Poliesportiva, Salao de Festas
285000;3;1;1;84;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+84m2/ID-13595730/?paginaoferta=12;Apartamento proximo ao salao de festas Tio Guigui. Janelas com telas, porta de ferro, moveis planejados da Dellano na cozinha e moveis dos quartos da Oficina de Moveis.  Ver descricao completa;Andares: 4 |                   Caracteristicas do Imovel: Ambientes Integrados, Armario de Cozinha, Armario Embutido, Blindex, Escada, Janelas de Aluminio, Janelas Grandes, Moveis Planejados, Muros e Grades, Piso Vinilico, Sala Grande
140000;2;0;1;47;Tres Vendas;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+tres-vendas+pelotas+rs+47m2/ID-16427442/?paginaoferta=13;Apto TRES VENDAS 2 Dormitorios,Sala estar,Cozinha,Area Servico,Banheiro,Garagem,Piso Frio/Flutuante,Ar Condic. Preco: R$ 140.000,00  Ver descricao completa;Caracteristicas do Imovel: Ar Condicionado, Area de Servico
170000;2;0;0;56;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+56m2/ID-16427446/?paginaoferta=13;Apto COHABPEL 2 Dormitorios, Sala, Cozinha, Area Servico, Banheiro, Piso Parquet. Preco: R$ 170.000,00  Ver descricao completa;Caracteristicas do Imovel: Area de Servico
88000;;0;0;175;Areal;Terreno;pelotas;https://www.zapimoveis.com.br/oferta/venda+terreno-padrao+areal+pelotas+rs/ID-14949900/?paginaoferta=13;Terreno muito bom, localizado no loteamento liberdade, infraestrutura completa, ruas asfaltadas. Financia em aquisicao e construcao.  Ver descricao completa;Caracteristicas das Areas Comuns: Energia Eletrica, Esgoto, Estrada Asfaltada, Lago, Reservatorio de Agua
640000;3;1;2;134;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+134m2/ID-16974952/?paginaoferta=13;"Excelente apartamento central na Rua Gen. Teles, 916, Pelotas/RS. Possui hall de entrada e ampla sala com sacada e ar-condicionado. Possui 3 dormitorios, sendo 1 suite com closet e ar condicionado; Area de servico; Todos os quartos com porta-janelas para o terraco; Wc social e auxiliar; Agua quente com aquecimento a gas nos banheiros e cozinha; Garagem para 2 carros; Predio com salao de festas, churrasqueira e piscina. Aceita apartamento menor como parte do pagamento. Valor: 640.000,00 Entre em contato e agende uma visita. (53) 99152.6969 Creci/RS 56.279  Ver descricao completa";Andares: 9 |                   Caracteristicas do Imovel: Ar Condicionado, Closet, Estuda Permuta, Gas Encanado, Janelas Grandes, Muros e Grades, Piso de Madeira, Porcelanato, Sala Grande, Varanda                  Caracteristicas das Areas Comuns: Churrasqueira, Piscina, Salao de Festas
250000;3;0;1;72;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+72m2/ID-16427432/?paginaoferta=13;Apto AV. J.K. DE OLIVEIRA com 3 Dormitorios, Sala estar, Cozinha, Area servico, 2 Banheiros, Garagem Coberta, Piso Frio. Preco: R$ 250.000,00  Ver descricao completa;Caracteristicas do Imovel: Area de Servico
160000;2;0;0;38;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+38m2/ID-11605070/?paginaoferta=14;Apto 2 dormitorios, banheiro com box e pia em vidro temperado,piso flutuante, cozinha e area de servico azulejado, todo reformado impecavel!  Ver descricao completa;Caracteristicas do Imovel: Lavabo, Sala de Jantar                  Caracteristicas das Areas Comuns: Copa, Playground, Quadra Poliesportiva, Salao de Festas
149000;1;0;1;40;Tres Vendas;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+1-quarto+tres-vendas+pelotas+rs+40m2/ID-16427441/?paginaoferta=14;Apto MOBILIADO, 3 VENDAS, Prox KROLOW, 1 Dormitorio, Estar Social, Cozinha, Area Servico, 1 Banheiro, Estacionamento, Piso Frio. Preco: R$ 149.000,00  Ver descricao completa;Caracteristicas do Imovel: Area de Servico
193000;1;0;1;33;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+1-quarto+centro+pelotas+rs+33m2/ID-16427461/?paginaoferta=14;Loft STUDIO XAVANTE RESIDENCE 1 Dorm,Cozinha,Sacada,Terraco,wc,Elevador,Garagem,Porcelanato. Preco a partir de R$ 193.000,00  Ver descricao completa;
120000;1;0;1;52;Fragata;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+1-quarto+fragata+pelotas+rs+52m2/ID-13471321/?paginaoferta=14;Barbada....BAIXOU...de R$ 150.000 para R$ 120.000,00  Ver descricao completa;Andares: 4 |                     Caracteristicas das Areas Comuns: Churrasqueira, Salao de Festas
400000;3;1;1;130;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+130m2/ID-16427418/?paginaoferta=14;COBERTURA no CENTRO com 3 Dormitorios, sendo 1 Suite, Estar Social, Cozinha, Area servico, 3 Banheiros, Garagem, Piso Frio, Churrasqueira, Terraco. Preco: R$ 400.000,00  Ver descricao completa;Caracteristicas do Imovel: Area de Servico                  Caracteristicas das Areas Comuns: Churrasqueira
145000;2;0;1;55;Tres Vendas;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+tres-vendas+pelotas+rs+55m2/ID-16427556/?paginaoferta=15;Apartamento com 2 Dormitorios, 1 Garagem, 1 Banheiro, Area de Servico, Cozinha, Estar Social, Piso Laminado  Ver descricao completa;Caracteristicas do Imovel: Area de Servico
147000;2;0;1;47;Fragata;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+fragata+pelotas+rs+47m2/ID-16427561/?paginaoferta=15;Apto FRAGATA 2 Dormitorios, Estar social, Cozinha e Area de servico, Banheiro, Garagem, Piso Frio. Preco: R$ 147.000,00  Ver descricao completa;Caracteristicas do Imovel: Area de Servico
200000;2;0;0;57;Fragata;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+fragata+pelotas+rs+57m2/ID-17223932/?paginaoferta=15;Apartamento com 2 dormitorios, sala, cozinha, banheiro, area de servico, no Fragata, proximo da faculdade de medicina. - 12/02/2018  Ver descricao completa;Caracteristicas do Imovel: Area de Servico, Interfone, TV a cabo
99000;;0;0;289;Laranjal;Terreno;pelotas;https://www.zapimoveis.com.br/oferta/venda+terreno-padrao+laranjal+pelotas+rs/ID-15815666/?paginaoferta=15;Terreno em local tranquilo da Praia do Laranjal. Muito bem aterrado. Terreno 10m x30m fechando para 9,50m nos fundos do lote.  Ver descricao completa;Caracteristicas das Areas Comuns: Energia Eletrica
185000;;0;0;180;Centro;Terreno;pelotas;https://www.zapimoveis.com.br/oferta/venda+terreno-padrao+centro+pelotas+rs/ID-16645824/?paginaoferta=15;Casa para demolicao. Possibilidade de aproveitar algumas paredes. Excelente localizacao central, proximo a Praca Coronel Pedro Osorio. Mede 5 x 36.  Ver descricao completa;Caracteristicas das Areas Comuns: Energia Eletrica, Esgoto
265000;2;0;0;67;Centro;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+centro+pelotas+rs+67m2/ID-14540649/?paginaoferta=16;DESOCUPADA PROX AO LARGO VERNETTI: 2 dorms, dep de empregada, 2 wcs, terraco com churrasqueira. R$265.000. 16520  Ver descricao completa;Caracteristicas das Areas Comuns: Churrasqueira
240000;3;0;0;78;Areal;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+areal+pelotas+rs+78m2/ID-16427558/?paginaoferta=12;Apto AREAL com 3 Dormitorios, Estar Social, Cozinha e area servico, Banheiro, Piso Frio. Preco: R$ 240.000,00  Ver descricao completa;Caracteristicas do Imovel: Area de Servico
174000;1;0;0;60;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+1-quarto+centro+pelotas+rs+60m2/ID-9353494/?paginaoferta=13;0265 - Apartamentos na GOMES CARNEIRO, bairro CENTRO, 01 dormitorio, estar social, cozinha, banheiro social, area servico, piso: porcelanato, elevador. Valor a Vista a partir de: 174,000.00  Ver descricao completa;Caracteristicas do Imovel: Area de Servico
233000;2;1;0;69;Fragata;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+fragata+pelotas+rs+69m2/ID-11010501/?paginaoferta=13;Apartamento ensolarado com posicao solar Norte, 2 amplos dormitorios. Condominio com amplo terraco. Aceita terreno ou casa de 3 dormitorios com patio no Fragata.  Ver descricao completa;Caracteristicas do Imovel: Meio Andar                  Caracteristicas das Areas Comuns: Churrasqueira, Salao de Festas
170000;2;0;1;53;Fragata;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+fragata+pelotas+rs+53m2/ID-12092876/?paginaoferta=13;APARTAMENTO PARA VENDA - BAIRRO FRAGATA - PELOTAS/RS Valor de R$ 160.000,00! Apartamento n 201, localizado no 2 pavimento do Condominio Residencial Adriano Gomes. Conta com dois dormitorios, sala de estar, cozinha, banheiro, corredor de circulacao e area de servico, bem como, vaga de estacionamento. Entre em contato com um de nossos corretores e venha conferir esta otima oportunidade de negocio! - 12/02/2018 05:49:50  Ver descricao completa;
640000;;0;4;461;Simoes Lopes;Predio;pelotas;https://www.zapimoveis.com.br/oferta/venda+predio-inteiro+simoes-lopes+pelotas+rs+461m2/ID-17283432/?paginaoferta=14;Otimo predio Comercial Residencial 461,64m2, no piso superior sala 2 ambientes com lareira, 2 dormitorios, banheiro, cozinha, terreno 7,13x33,54m.  Ver descricao completa;Andares: 2 |                   Caracteristicas do Imovel: Ar Condicionado, Cozinha Grande, Escada, Janelas Grandes, Muros e Grades, Piso Vinilico, Sala de Jantar, Sala Grande, Vista Panoramica                  Caracteristicas das Areas Comuns: Salao de Festas                 Informacoes Complementares: otimo Predio Comercial Residencial
170000;;0;0;24;Centro;Conjunto;pelotas;https://www.zapimoveis.com.br/oferta/venda+conjunto-comercial-sala+centro+pelotas+rs+24m2/ID-17129955/?paginaoferta=14;Sala comercial, central. - 12/02/2018  Ver descricao completa;
